nm0004884,Roma Downey,Roma Downey,163,"May 6, 1960 in Derry, County Londonderry, Northern Ireland, UK",1960-05-06,"Derry, County Londonderry, Northern Ireland, UK",,
nm0004898,Omar Epps,Omar Hashim Epps,179,"July 20, 1973 in Brooklyn, New York, USA",1973-07-20,"Brooklyn, New York, USA",,
nm0004900,Rob Estes,Robert Alan Estes,180,"July 22, 1963 in Norfolk, Virginia, USA",1963-07-22,"Norfolk, Virginia, USA",,
nm0004906,Peter Facinelli,Peter Facinelli,180,"November 26, 1973 in Queens, New York City, New York, USA",1973-11-26,"Queens, New York City, New York, USA",,
nm0004908,Edie Falco,Edith Falco,165,"July 5, 1963 in Brooklyn, New York City, New York, USA",1963-07-05,"Brooklyn, New York City, New York, USA",,
nm0004909,Joey Fatone,Joseph Anthony Fatone Jr.,181,"January 28, 1977 in Brooklyn, New York, USA",1977-01-28,"Brooklyn, New York, USA",,
nm0004912,Oded Fehr,Oded Fehr,187,"November 23, 1970 in Tel Aviv, Israel",1970-11-23,"Tel Aviv, Israel",,
nm0004922,Schuyler Fisk,Schuyler Elizabeth Fisk,165,"July 8, 1982 in Los Angeles, California, USA",1982-07-08,"Los Angeles, California, USA",,
nm0004927,Beau Flynn,Beau Flynn,,"March 23, 1970 in Miami, Florida, USA",1970-03-23,"Miami, Florida, USA",,
nm0004936,Ben Foster,Benjamin A. Foster,173,"October 29, 1980 in Boston, Massachusetts, USA",1980-10-29,"Boston, Massachusetts, USA",,
nm0004937,Jamie Foxx,Eric Marlon Bishop,175,"December 13, 1967 in Terrell, Texas, USA",1967-12-13,"Terrell, Texas, USA",,
nm0004950,Jennifer Garner,Jennifer Anne Garner,173,"April 17, 1972 in Houston, Texas, USA",1972-04-17,"Houston, Texas, USA",,
nm0004951,Brad Garrett,Brad H. Gerstenfeld,205,"April 14, 1960 in Woodland Hills, Los Angeles, California, USA",1960-04-14,"Woodland Hills, Los Angeles, California, USA",,
nm0004976,Brian Grazer,Brian Thomas Grazer,170,"July 12, 1951 in Los Angeles, California, USA",1951-07-12,"Los Angeles, California, USA",,
nm0004978,Adrian Grenier,Adrian Sean Grenier,179,"July 10, 1976 in Santa Fe, New Mexico, USA",1976-07-10,"Santa Fe, New Mexico, USA",,
nm0004979,David Alan Grier,David Alan Grier,187,"June 30, 1956 in Detroit, Michigan, USA",1956-06-30,"Detroit, Michigan, USA",,
nm0004986,LisaGay Hamilton,LisaGay Hamilton,155,"March 25, 1964 in Los Angeles, California, USA",1964-03-25,"Los Angeles, California, USA",,
nm0004987,Kirk Hammett,Kirk Lee Hammett,171,"November 18, 1962 in San Francisco, California, USA",1962-11-18,"San Francisco, California, USA",,
nm0004989,Alyson Hannigan,Alyson Lee Hannigan,164,"March 24, 1974 in Washington, District of Columbia, USA",1974-03-24,"Washington, District of Columbia, USA",,
nm0004996,Steve Harris,Steve Harris,183,"December 3, 1965 in Chicago, Illinois, USA",1965-12-03,"Chicago, Illinois, USA",,
nm0004997,Melissa Joan Hart,Melissa Joan Hart,157,"April 18, 1976 in Smithtown, Long Island, New York, USA",1976-04-18,"Smithtown, Long Island, New York, USA",,
nm0005003,Sean Hayes,Sean Patrick Hayes,180,"June 26, 1970 in Glen Ellyn, Illinois, USA",1970-06-26,"Glen Ellyn, Illinois, USA",,
nm0005004,Patricia Heaton,Patricia Helen Heaton,157,"March 4, 1958 in Bay Village, Ohio, USA",1958-03-04,"Bay Village, Ohio, USA",,
nm0005008,Brian Henson,Brian David Henson,,"November 3, 1963 in New York City, New York, USA",1963-11-03,"New York City, New York, USA",,
nm0005016,Alexandra Holden,Alexandra Paige Holden,170,"April 30, 1977 in Northfield, Minnesota, USA",1977-04-30,"Northfield, Minnesota, USA",,
nm0005017,Katie Holmes,Kate Noelle Holmes,175,"December 18, 1978 in Toledo, Ohio, USA",1978-12-18,"Toledo, Ohio, USA",,
nm0005023,Djimon Hounsou,Djimon Gaston Hounsou,187,"April 24, 1964 in Cotonou, Benin",1964-04-24,"Cotonou, Benin",,
nm0005036,Gale Anne Hurd,Gale Anne Hurd,163,"October 25, 1955 in Los Angeles, California, USA",1955-10-25,"Los Angeles, California, USA",,
nm0005024,Terrence Howard,Terrence Dashon Howard,184,"March 11, 1969 in Chicago, Illinois, USA",1969-03-11,"Chicago, Illinois, USA",,
nm0005028,Kate Hudson,Kate Garry Hudson,168,"April 19, 1979 in Los Angeles, California, USA",1979-04-19,"Los Angeles, California, USA",,
nm0005031,Felicity Huffman,Felicity Kendall Huffman,165,"December 9, 1962 in Bedford, New York, USA",1962-12-09,"Bedford, New York, USA",,
nm0005033,Sammo Kam-Bo Hung,Hung Kam-Bo,170,"January 7, 1952 in Hong Kong, British Crown Colony",1952-01-07,"Hong Kong, British Crown Colony",,
nm0005042,Jason Isaacs,Jason Isaacs,180,"June 6, 1963 in Liverpool, Merseyside, England, UK",1963-06-06,"Liverpool, Merseyside, England, UK",,
nm0005045,Joshua Jackson,Joshua Browning Jackson Carter,185,"June 11, 1978 in Vancouver, British Columbia, Canada",1978-06-11,"Vancouver, British Columbia, Canada",,
nm0005048,Thomas Jane,Thomas Elliott,179,"February 22, 1969 in Baltimore, Maryland, USA",1969-02-22,"Baltimore, Maryland, USA",,
nm0005049,Allison Janney,Allison Brooks Janney,183,"November 19, 1959 in Dayton, Ohio, USA",1959-11-19,"Dayton, Ohio, USA",,
nm0005064,January Jones,January Kristen Jones,168,"January 5, 1978 in Sioux Falls, South Dakota, USA",1978-01-05,"Sioux Falls, South Dakota, USA",,
nm0005069,Spike Jonze,Adam Spiegel,170,"October 22, 1969 in Rockville, Maryland, USA",1969-10-22,"Rockville, Maryland, USA",,
nm0005077,James Keach,James Peckham Keach,,"December 7, 1947 in Savannah, Georgia, USA",1947-12-07,"Savannah, Georgia, USA",,
nm0005078,Stacy Keach,Walter Stacy Keach Jr.,182,"June 2, 1941 in Savannah, Georgia, USA",1941-06-02,"Savannah, Georgia, USA",,
nm0005085,Jamie Kennedy,James Harvey Kennedy,184,"May 25, 1970 in Upper Darby, Pennsylvania, USA",1970-05-25,"Upper Darby, Pennsylvania, USA",,
nm0005086,Kathleen Kennedy,Kathleen Kennedy,161,"June 5, 1953 in Berkeley, California, USA",1953-06-05,"Berkeley, California, USA",,
nm0005093,Regina King,Regina Rene King,160,"January 15, 1971 in Los Angeles, California, USA",1971-01-15,"Los Angeles, California, USA",,
nm0005095,Justin Kirk,Justin Kirk,185,"May 28, 1969 in Salem, Oregon, USA",1969-05-28,"Salem, Oregon, USA",,
nm0005098,Chris Klein,Frederick Christophe Klein,185,"March 14, 1979 in Hinsdale, Illinois, USA",1979-03-14,"Hinsdale, Illinois, USA",,
nm0005099,Heidi Klum,Heidi Klum,176,"June 1, 1973 in Bergisch-Gladbach, North Rhine-Westphalia, Germany",1973-06-01,"Bergisch-Gladbach, North Rhine-Westphalia, Germany",,
nm0005101,Harmony Korine,Harmony Korine,173,"January 4, 1973 in Bolinas, California, USA",1973-01-04,"Bolinas, California, USA",,
nm0005109,Mila Kunis,Milena Markovna Kunis,163,"August 14, 1983 in Chernovtsy, Ukrainian SSR, USSR [now Chernivtsi, Ukraine]",1983-08-14,"Chernovtsy, Ukrainian SSR, USSR [now Chernivtsi, Ukraine]",,
nm0005110,Ashton Kutcher,Christopher Ashton Kutcher,189,"February 7, 1978 in Cedar Rapids, Iowa, USA",1978-02-07,"Cedar Rapids, Iowa, USA",,
nm0005123,Ali Larter,Alison Elizabeth Larter,173,"February 28, 1976 in Cherry Hill, New Jersey, USA",1976-02-28,"Cherry Hill, New Jersey, USA",,
nm0005124,John Lasseter,John Alan Lasseter,170,"January 12, 1957 in Hollywood, Los Angeles, California, USA",1957-01-12,"Hollywood, Los Angeles, California, USA",,
nm0005125,Sanaa Lathan,Sanaa McCoy Lathan,173,"September 19, 1971 in New York City, New York, USA",1971-09-19,"New York City, New York, USA",,
nm0005134,Jason Lee,Jason Michael Lee,187,"April 25, 1970 in Orange, California, USA",1970-04-25,"Orange, California, USA",,
nm0005139,Mike Leigh,Mike Leigh,170,"February 20, 1943 in Salford, Greater Manchester, England, UK",1943-02-20,"Salford, Greater Manchester, England, UK",,
nm0005152,Peggy Lipton,Margaret Ann Lipton,168,"August 30, 1946 in Manhattan, New York City, New York, USA",1946-08-30,"Manhattan, New York City, New York, USA",2019-05-11,"Los Angeles, California, USA  "
nm0005154,Lucy Liu,Lucy Alexis Liu,160,"December 2, 1968 in Queens, New York City, New York, USA",1968-12-02,"Queens, New York City, New York, USA",,
nm0005366,Jay Roach,Mathew Jay Roach,184,"June 14, 1957 in Albuquerque, New Mexico, USA",1957-06-14,"Albuquerque, New Mexico, USA",,
nm0005162,Robert Loggia,Salvatore Loggia,180,"January 3, 1930 in Staten Island, New York, USA",1930-01-03,"Staten Island, New York, USA",2015-12-04,"Los Angeles, California, USA  "
nm0005169,Natasha Lyonne,Natasha Lyonne,156,"April 4, 1979 in New York City, New York, USA",1979-04-04,"New York City, New York, USA",,
nm0005177,Howie Mandel,Howie Michael Mandel II,177,"November 29, 1955 in Toronto, Ontario, Canada",1955-11-29,"Toronto, Ontario, Canada",,
nm0005182,Leslie Mann,Leslie Jean Mann,169,"March 26, 1972 in San Francisco, California, USA",1972-03-26,"San Francisco, California, USA",,
nm0005188,James Marsden,James Paul Marsden,178,"September 18, 1973 in Stillwater, Oklahoma, USA",1973-09-18,"Stillwater, Oklahoma, USA",,
nm0005189,Jason Marsden,Jason Christopher Marsden,155,"January 3, 1975 in Providence, Rhode Island, USA",1975-01-03,"Providence, Rhode Island, USA",,
nm0005190,Garry Marshall,Garry Kent Maschiarelli,178,"November 13, 1934 in The Bronx, New York City, New York, USA",1934-11-13,"The Bronx, New York City, New York, USA",2016-07-19,"Los Angeles, California, USA  "
nm0005206,James McDaniel,James McDaniel,188,"March 25, 1958 in Washington, District of Columbia, USA",1958-03-25,"Washington, District of Columbia, USA",,
nm0005210,Tim McGraw,Samuel Timothy Smith,183,"May 1, 1967 in Delhi, Louisiana, USA",1967-05-01,"Delhi, Louisiana, USA",,
nm0005212,Ian McKellen,Ian Murray McKellen,180,"May 25, 1939 in Burnley, Lancashire, England, UK",1939-05-25,"Burnley, Lancashire, England, UK",,
nm0005367,Brian Robbins,Brian Levine,,"November 22, 1963 in Marine Park, Brooklyn, New York, USA",1963-11-22,"Marine Park, Brooklyn, New York, USA",,
nm0005216,Janet McTeer,Janet McTeer,186,"August 5, 1961 in Newcastle, Tyne and Wear, England, UK",1961-08-05,"Newcastle, Tyne and Wear, England, UK",,
nm0005219,Mike Medavoy,Morris Mike Medavoy,,"January 21, 1941 in Shanghai, China",1941-01-21,"Shanghai, China",,
nm0005221,Christopher Meloni,Christopher Peter Meloni,183,"April 2, 1961 in Washington, District of Columbia, USA",1961-04-02,"Washington, District of Columbia, USA",,
nm0005222,Sam Mendes,Samuel Alexander Mendes,175,"August 1, 1965 in Reading, Berkshire, England, UK",1965-08-01,"Reading, Berkshire, England, UK",,
nm0005226,Debra Messing,Debra Lynn Messing,173,"August 15, 1968 in Brooklyn, New York City, New York, USA",1968-08-15,"Brooklyn, New York City, New York, USA",,
nm0005236,Juliet Mills,Juliet Maryon Mills,157,"November 21, 1941 in London, England, UK",1941-11-21,"London, England, UK",,
nm0005299,Sarah Paulson,Sarah Catharine Paulson,168,"December 17, 1974 in Tampa, Florida, USA",1974-12-17,"Tampa, Florida, USA",,
nm0005245,Shemar Moore,Shemar Franklin Moore,185,"April 20, 1970 in Oakland, California, USA",1970-04-20,"Oakland, California, USA",,
nm0005246,Esai Morales,Esai Manuel Morales,178,"October 1, 1962 in Brooklyn, New York, USA",1962-10-01,"Brooklyn, New York, USA",,
nm0005251,Carrie-Anne Moss,Carrie-Anne Moss,174,"August 21, 1967 in Vancouver, British Columbia, Canada",1967-08-21,"Vancouver, British Columbia, Canada",,
nm0005253,Elisabeth Moss,Elisabeth Singleton Moss,160,"July 24, 1982 in Los Angeles, California, USA",1982-07-24,"Los Angeles, California, USA",,
nm0005256,Bridget Moynahan,Kathryn Bridget Moynahan,177,"April 28, 1971 in Binghamton, New York, USA",1971-04-28,"Binghamton, New York, USA",,
nm0005259,Megan Mullally,Megan Mullally,163,"November 12, 1958 in Los Angeles, California, USA",1958-11-12,"Los Angeles, California, USA",,
nm0005315,Jeremy Piven,Jeremy Samuel Piven,175,"July 26, 1965 in Manhattan, New York City, New York, USA",1965-07-26,"Manhattan, New York City, New York, USA",,
nm0005265,Kevin Nealon,Kevin Nealon,193,"November 18, 1953 in St. Louis, Missouri, USA",1953-11-18,"St. Louis, Missouri, USA",,
nm0005266,Craig T. Nelson,Craig Theodore Nelson,192,"April 4, 1944 in Spokane, Washington, USA",1944-04-04,"Spokane, Washington, USA",,
nm0005271,Randy Newman,Randall Stuart Newman,180,"November 28, 1943 in Los Angeles, California, USA",1943-11-28,"Los Angeles, California, USA",,
nm0005272,Thomas Ian Nicholas,Thomas Ian Nicholas,170,"July 10, 1980 in Las Vegas, Nevada, USA",1980-07-10,"Las Vegas, Nevada, USA",,
nm0005273,Alessandro Nivola,Alessandro Antine Nivola,175,"June 28, 1972 in Boston, Massachusetts, USA",1972-06-28,"Boston, Massachusetts, USA",,
nm0005886,Vittorio Storaro,Vittorio Storaro,,"June 24, 1940 in Rome, Lazio, Italy",1940-06-24,"Rome, Lazio, Italy",,
nm0005278,Jerry O'Connell,Jeremiah O'Connell,188,"February 17, 1974 in New York City, New York, USA",1974-02-17,"New York City, New York, USA",,
nm0005286,Haley Joel Osment,Haley Joel Osment,168,"April 10, 1988 in Los Angeles, California, USA",1988-04-10,"Los Angeles, California, USA",,
nm0005295,Trey Parker,Randolph Severn Parker III,183,"October 19, 1969 in Conifer, Colorado, USA",1969-10-19,"Conifer, Colorado, USA",,
nm0005303,Kimberly Peirce,Kimberly Peirce,,"September 8, 1967 in Harrisburg, Pennsylvania, USA",1967-09-08,"Harrisburg, Pennsylvania, USA",,
nm0005304,Michael Penn,Michael Daniel Penn,183,"August 1, 1958 in New York City, New York, USA",1958-08-01,"New York City, New York, USA",,
nm0005326,Jaime Pressly,Jaime Elizabeth Pressly,164,"July 30, 1977 in Kinston, North Carolina, USA",1977-07-30,"Kinston, North Carolina, USA",,
nm0005342,Norman Reedus,Norman Mark Reedus,179,"January 6, 1969 in Hollywood, Florida, USA",1969-01-06,"Hollywood, Florida, USA",,
nm0005363,Guy Ritchie,Guy Stuart Ritchie,180,"September 10, 1968 in Hatfield, Hertfordshire, England, UK",1968-09-10,"Hatfield, Hertfordshire, England, UK",,
nm0005349,Gloria Reuben,Gloria Reuben,171,"June 9, 1964 in Toronto, Ontario, Canada",1964-06-09,"Toronto, Ontario, Canada",,
nm0005350,Simon Rex,Simon Rex Cutright,188,"July 20, 1974 in San Francisco, California, USA",1974-07-20,"San Francisco, California, USA",,
nm0005351,Ryan Reynolds,Ryan Rodney Reynolds,188,"October 23, 1976 in Vancouver, British Columbia, Canada",1976-10-23,"Vancouver, British Columbia, Canada",,
nm0005377,Sam Rockwell,Sam Rockwell,173,"November 5, 1968 in Daly City, California, USA",1968-11-05,"Daly City, California, USA",,
nm0005380,Ray Romano,Raymond Albert Romano,187,"December 21, 1957 in Queens, New York City, New York, USA",1957-12-21,"Queens, New York City, New York, USA",,
nm0005386,Cecilia Roth,Cecilia Edith Rotenberg Rot,170,"August 8, 1956 in Buenos Aires, Argentina",1956-08-08,"Buenos Aires, Argentina",,
nm0005387,Joe Roth,Joseph Emanuel Roth,,"June 13, 1948 in New York City, New York, USA",1948-06-13,"New York City, New York, USA",,
nm0005392,Keri Russell,Keri Lynn Russell,163,"March 23, 1976 in Fountain Valley, California, USA",1976-03-23,"Fountain Valley, California, USA",,
nm0005401,Ricky Schroder,Jr. Richard Bartlett Schroder,178,"April 13, 1970 in Brooklyn, New York City, New York, USA",1970-04-13,"Brooklyn, New York City, New York, USA",,
nm0005405,Seann William Scott,Sean William Scott,183,"October 3, 1976 in Cottage Grove, Minnesota, USA",1976-10-03,"Cottage Grove, Minnesota, USA",,
nm0005408,Katey Sagal,Catherine Louise Sagal,175,"January 19, 1954 in Hollywood, Los Angeles, California, USA",1954-01-19,"Hollywood, Los Angeles, California, USA",,
nm0005412,Jane Seymour,Joyce Penelope Wilhelmina Frankenberg,166,"February 15, 1951 in Hayes, Hayes and Harlington, Middlesex, England, UK",1951-02-15,"Hayes, Hayes and Harlington, Middlesex, England, UK",,
nm0005416,Vinessa Shaw,Vinessa Elizabeth Shaw,173,"July 19, 1976 in Los Angeles, California, USA",1976-07-19,"Los Angeles, California, USA",,
nm0005417,Lin Shaye,Linda Shaye,160,"October 12, 1943 in Detroit, Michigan, USA",1943-10-12,"Detroit, Michigan, USA",,
nm0005421,Ron Shelton,Ronald Wayne Shelton,,"September 15, 1945 in Whittier, California, USA",1945-09-15,"Whittier, California, USA",,
nm0005428,Joel Silver,Joel Silver,,"July 14, 1952 in South Orange, New Jersey, USA",1952-07-14,"South Orange, New Jersey, USA",,
nm0005436,John Singleton,John Daniel Singleton,168,"January 6, 1968 in Los Angeles, California, USA",1968-01-06,"Los Angeles, California, USA",2019-04-28,"Los Angeles, California, USA  "
nm0005442,Amy Smart,Amy Lysle Smart,168,"March 26, 1976 in Topanga Canyon, California, USA",1976-03-26,"Topanga Canyon, California, USA",,
nm0005443,Jean Smart,Jean Elizabeth Smart,178,"September 13, 1951 in Seattle, Washington, USA",1951-09-13,"Seattle, Washington, USA",,
nm0005466,Julia Stiles,Julia O'Hara Stiles,170,"March 28, 1981 in New York City, New York, USA",1981-03-28,"New York City, New York, USA",,
nm0005450,David Spade,David Wayne Spade,170,"July 22, 1964 in Birmingham, Michigan, USA",1964-07-22,"Birmingham, Michigan, USA",,
nm0005454,Scott Speedman,Robert Scott Speedman,180,"September 1, 1975 in London, England, UK",1975-09-01,"London, England, UK",,
nm0005458,Jason Statham,Jason Statham,175,"July 26, 1967 in Shirebrook, Derbyshire, England, UK",1967-07-26,"Shirebrook, Derbyshire, England, UK",,
nm0005460,Mary Steenburgen,Mary Nell Steenburgen,173,"February 8, 1953 in Newport, Arkansas, USA",1953-02-08,"Newport, Arkansas, USA",,
nm0005476,Hilary Swank,Hilary Ann Swank,168,"July 30, 1974 in Lincoln, Nebraska, USA",1974-07-30,"Lincoln, Nebraska, USA",,
nm0005478,Larenz Tate,Larenz Tate,171,"September 8, 1975 in Chicago, Illinois, USA",1975-09-08,"Chicago, Illinois, USA",,
nm0005494,Steve Tisch,Steven Elliot Tisch,,"February 14, 1949 in Lakewood, New Jersey, USA",1949-02-14,"Lakewood, New Jersey, USA",,
nm0005491,Maura Tierney,Maura Lynn Tierney,160,"February 3, 1965 in Boston, Massachusetts, USA",1965-02-03,"Boston, Massachusetts, USA",,
nm0005493,Justin Timberlake,Justin Randall Timberlake,185,"January 31, 1981 in Memphis, Tennessee, USA",1981-01-31,"Memphis, Tennessee, USA",,
nm0005499,Lily Tomlin,Mary Jean Tomlin,166,"September 1, 1939 in Detroit, Michigan, USA",1939-09-01,"Detroit, Michigan, USA",,
nm0005501,Lorraine Toussaint,Lorraine Toussaint,175,"April 4, 1960 in Trinidad, British West Indies [now Trinidad and Tobago]",1960-04-04,"Trinidad, British West Indies [now Trinidad and Tobago]",,
nm0005505,Travis Tritt,James Travis Tritt,178,"February 9, 1963 in Marietta, Georgia, USA",1963-02-09,"Marietta, Georgia, USA",,
nm0005509,Jon Turteltaub,Jonathan Charles Turteltaub,185,"August 8, 1963 in New York City, New York, USA",1963-08-08,"New York City, New York, USA",,
nm0005512,Mike Tyson,Michael Gerard Tyson,178,"June 30, 1966 in Brooklyn, New York City, New York, USA",1966-06-30,"Brooklyn, New York City, New York, USA",,
nm0005513,Alanna Ubach,Alanna Noel Ubach,160,"October 3, 1975 in Downey, California, USA",1975-10-03,"Downey, California, USA",,
nm0005515,Lars Ulrich,Lars Ulrich,166,"December 26, 1963 in Gentofte, Denmark",1963-12-26,"Gentofte, Denmark",,
nm0005517,Gabrielle Union,Gabrielle Monique Union,171,"October 29, 1972 in Omaha, Nebraska, USA",1972-10-29,"Omaha, Nebraska, USA",,
nm0005519,Wilmer Valderrama,Wilmer Eduardo Valderrama,173,"January 30, 1980 in Miami, Florida, USA",1980-01-30,"Miami, Florida, USA",,
nm0005520,Amber Valletta,Amber Evangeline Valletta,175,"February 9, 1974 in Phoenix, Arizona, USA",1974-02-09,"Phoenix, Arizona, USA",,
nm0005522,Mario Van Peebles,Mario Van Peebles,178,"January 15, 1957 in Mexico City, Distrito Federal, Mexico",1957-01-15,"Mexico City, Distrito Federal, Mexico",,
nm0005524,Courtney B. Vance,Courtney Bernard Vance,175,"March 12, 1960 in Detroit, Michigan, USA",1960-03-12,"Detroit, Michigan, USA",,
nm0005527,Sofía Vergara,Sofía Margarita Vergara Vergara,170,"July 10, 1972 in Barranquilla, Colombia",1972-07-10,"Barranquilla, Colombia",,
nm0005541,Marlon Wayans,Marlon L. Wayans,184,"July 23, 1972 in New York City, New York, USA",1972-07-23,"New York City, New York, USA",,
